ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
30,0.468207738281,0.0021430108509,0.0418143487424,0.255326651811,0.232508250315
31,0.354487348185,0.0111599304444,0.120037543344,0.0604175729758,0.453897605052
32,0.207743943898,0.00509556496575,0.0579911377573,0.191819760552,0.537349592826
33,0.662940571598,0.00632335142093,0.0436915844293,0.0265414024679,0.260503090084
34,0.400966604293,0.00176682496772,0.0470201801999,0.387942040823,0.162304349717
35,0.441647095192,0.00237630930353,0.0222549659214,0.337708328938,0.196013300646
36,0.080366631934,0.015272458027,0.297667314419,0.132273795786,0.474419799833
37,0.334412172885,0.00105000261184,0.0991813454879,0.385499724967,0.179856754048
38,0.099916725007,0.026523598307,0.14456651461,0.00570162310129,0.723291538974
39,0.725597522787,0.0035878678042,0.0113461734173,0.0505940625971,0.208874373394
40,0.00981669558999,0.017682128872,0.0460533591118,0.00251512496983,0.923932691456
41,0.525311168138,0.00335698692493,0.0419429712649,0.125965322764,0.303423550909
42,0.0967217192569,0.0223743228742,0.132960128292,0.00777991394303,0.740163915634
43,0.328194845206,0.0211203023381,0.0633423930512,0.0135268459403,0.573815613464
44,0.0445052459303,0.0233824860096,0.228040180028,0.0237057840317,0.680366304
45,0.46742908397,0.00341808267985,0.0326275011419,0.157395626547,0.339129705662
46,0.364428223896,0.00248184656403,0.0470685258757,0.408195993472,0.177825410192
47,0.493430563433,0.00443587658756,0.0424218762045,0.153528182923,0.306183500852
48,0.0134181146786,0.0173745511193,0.0545592295971,0.00416139247184,0.910486712133
49,0.624467127718,0.000672787968201,0.0143305543571,0.182509163046,0.17802036691
50,0.0714246054754,0.0425286117149,0.377715290006,0.137892604872,0.370438887932
51,0.0551929464682,0.0154659494189,0.130877011802,0.0103819236687,0.788082168642
52,0.779560808152,0.00299432848649,0.0121395344929,0.0342043345929,0.171100994275
53,0.0196216730383,0.0180090276918,0.0656592594378,0.00171437163258,0.894995668199
54,0.430944098705,0.00178711658898,0.0410341051469,0.342995356166,0.183239323393
55,0.78444066956,0.00478254467246,0.0127742682073,0.0343976723478,0.163604845212
56,0.00995295968313,0.0214245646618,0.0602621538945,0.00389670627448,0.904463615486
57,0.767812396433,0.0026510161757,0.0117242713892,0.0382590346354,0.179553281366
58,0.0959612590655,0.0204261875034,0.231443470993,0.0691680420643,0.583001040374
59,0.419723527318,0.00148941137398,0.0429425302583,0.361280490709,0.174564040341
60,0.435525290493,0.00200512872219,0.0389421054693,0.343037682512,0.180489792804
61,0.176563435711,0.0231154627906,0.119172559194,0.0609197874157,0.620228754889
62,0.389143712246,0.00129201098181,0.053399124318,0.395219033474,0.160946118981
63,0.231347845434,0.0323272545998,0.0535872439322,0.0170945991291,0.665643056905
64,0.448332582696,0.00180350204537,0.0357434349351,0.337179891893,0.176940588431
65,0.00995295968313,0.0206722670055,0.0604402779593,0.00398970682978,0.904944788522
66,0.410875463923,0.00173186369366,0.036222895149,0.373786380184,0.17738339705
67,0.594690259915,0.00109128464662,0.016984483111,0.189972179931,0.197261792397
68,0.208125321188,0.0050492081819,0.0418822134052,0.165780499412,0.579162757813
69,0.101483279265,0.0312384135355,0.13979418079,0.00544782108478,0.722036305325
70,0.548619251345,0.00710858505093,0.0139005019701,0.233403861179,0.196967800455
71,0.63428572318,0.00112327162357,0.0141090217697,0.181298531062,0.169183452366
72,0.380115984553,0.00123754892449,0.0858766752179,0.345974212,0.186795579304
73,0.546593493419,0.00313807278037,0.040642240212,0.131300367665,0.278325825924
74,0.172853909946,0.0142055660285,0.0781928820285,0.0632224106486,0.671525231348
75,0.427984474761,0.00106042190211,0.0411200871374,0.360769596739,0.169065419461
76,0.527861825449,0.00178491256096,0.0156557256284,0.251982133511,0.20271540285
77,0.817298056135,0.00202317174392,0.00824502971597,0.0311311460666,0.141302596339
78,0.0551929464682,0.0154659494189,0.130877011802,0.0103819236687,0.788082168642
79,0.608114722344,0.00123648098258,0.034640898451,0.185323938106,0.170683960117
80,0.343939168217,0.0103228426322,0.108228194724,0.061367925199,0.476141869229
81,0.543297846694,0.00222805325738,0.0139323238624,0.219801329092,0.220740447094
82,0.0115835982033,0.0216379585955,0.0434012149826,0.00196561442563,0.921411613793
83,0.183571747116,0.0349178786417,0.0386884542788,0.0295796035065,0.713242316457
84,0.0525344957349,0.0167509672576,0.134590375397,0.0107872003657,0.785336961245
85,0.311514503926,0.00119120928138,0.0981217409152,0.417045401007,0.17212714487
86,0.569721837231,0.00284627211809,0.032692177736,0.105501021314,0.289238691601
87,0.74239464112,0.00250444329668,0.012452552221,0.0392832360036,0.203365127359
88,0.00995295968313,0.0206722670055,0.0604402779593,0.00398970682978,0.904944788522
89,0.136242981817,0.0108099544487,0.0816604027469,0.0463580484804,0.724928612507
90,0.674110635114,0.00665446916099,0.0473816679248,0.0250911940077,0.246762033792
91,0.596501112076,0.00104288870694,0.016906152491,0.191516835952,0.194033010774
92,0.422174245117,0.00171407188813,0.0355166042175,0.360035535674,0.180559543104
93,0.414804865175,0.00167584514139,0.0411986924046,0.366949332549,0.17537126473
94,0.466799426834,0.00142310456832,0.0363960505197,0.32606360471,0.169317813368
95,0.73175566527,0.00301986357239,0.01083341739,0.0405454168003,0.213845636968
96,0.412145447953,0.00171221563765,0.0424685681213,0.371714323554,0.171959444735
97,0.588248617722,0.00112938042784,0.0177099451833,0.196532694167,0.1963793625
98,0.649942846798,0.00745544093009,0.0479772776535,0.0190676792034,0.275556755415
99,0.0467178233987,0.0238990401016,0.162699958014,0.0106996175835,0.755983560903
100,0.504310993776,0.0040270239463,0.0457207893765,0.135935088608,0.310006104293
101,0.445069608128,0.00163825079394,0.0258143540711,0.326849409175,0.200628377832
102,0.398396757628,0.00179899787934,0.0465813774438,0.376878331346,0.176344535703
103,0.0315603603043,0.0255799038259,0.0549226155474,0.0053389499672,0.882598170355
104,0.00995295968313,0.0206722670055,0.0604402779593,0.00398970682978,0.904944788522
105,0.509542667265,0.00496143134257,0.0344607661422,0.135194767048,0.315840368202
106,0.401399541936,0.00160712522367,0.0434809342808,0.375020833872,0.178491564688
107,0.774112710337,0.00377818837985,0.0129452178355,0.0374617342737,0.171702149174
108,0.510040048705,0.00201353980211,0.0170290927297,0.272906195201,0.198011123562
109,0.423524274549,0.00178990627263,0.0356845881648,0.35450967648,0.184491554533
110,0.392680838078,0.00179250010634,0.047809449299,0.384342834422,0.173374378095
111,0.389620371369,0.00161364414793,0.0381639654715,0.388222500451,0.18237951856
112,0.540371060896,0.00141626623581,0.0670070407866,0.200514448964,0.190691183117
113,0.425398293324,0.000953502384888,0.0773199923982,0.318091850705,0.178236361188
114,0.00981669558999,0.017682128872,0.0460533591118,0.00251512496983,0.923932691456
115,0.151194060913,0.00580440529967,0.11132394723,0.259162934349,0.472514652208
116,0.0498411786994,0.0132153307058,0.209146846283,0.0130555914386,0.714741052873
117,0.533470119016,0.00165400903199,0.01713068382,0.244127698339,0.203617489793
118,0.198380607704,0.011987943399,0.0577475704935,0.174507542804,0.5573763356
119,0.264482551306,0.048794329429,0.0762632970696,0.0298358830628,0.580623939133
120,0.462617466136,0.00265410276903,0.0228960163273,0.320806124529,0.191026290238
121,0.390309397014,0.00161294412752,0.0411603813075,0.387140441963,0.179776835587
122,0.386417903295,0.00203701263603,0.0411157957756,0.388766604469,0.181662683824
123,0.731761157251,0.00122776320638,0.0141665632695,0.0516194288542,0.201225087419
124,0.0560015333594,0.0154860048341,0.238663328856,0.012041589527,0.677807543423
125,0.293952143976,0.023798581268,0.0538217810261,0.0218384949029,0.606588998827
126,0.333167313205,0.000989316315728,0.0952835517986,0.40769057767,0.162869241011
127,0.43088665009,0.00101610556938,0.0690546288435,0.308971419851,0.190071195647
128,0.08658116229,0.0253881998752,0.136196564862,0.00896991363556,0.742864159337
129,0.508422494548,0.00187644064948,0.0196043086303,0.265575525541,0.204521230631
130,0.413938182632,0.00213380462092,0.0410379394589,0.375540603363,0.167349469926
131,0.364694168586,0.00080996444264,0.0921434400188,0.360780412907,0.181572014045
132,0.509241429557,0.00488800100812,0.0337739317262,0.134544523684,0.317552114025
133,0.609454340172,0.0013686136746,0.0108300013433,0.197583761623,0.180763283187
134,0.510040048705,0.00201353980211,0.0170290927297,0.272906195201,0.198011123562
135,0.463193995983,0.0011377894221,0.0595243458335,0.303661541854,0.172482326908
136,0.518711570359,0.00319190902528,0.0338519421435,0.199033665553,0.245210912919
137,0.460181658074,0.00137997309705,0.0294202804353,0.332812822277,0.176205266116
138,0.0574038019695,0.0184287824356,0.149583059013,0.0090713135111,0.765513043071
139,0.0883435115511,0.0225327917546,0.133925080558,0.00786177029274,0.747336845844
140,0.691184600359,0.00123199098701,0.00673621117005,0.128745312494,0.172101884989
141,0.701803014222,0.00634371093478,0.0430133384762,0.0153980494463,0.233441886921
142,0.470179000589,0.0059746046054,0.0975466884844,0.0451006954376,0.381199010883
143,0.493118109547,0.00540813119265,0.0351823027318,0.122081153164,0.344210303365
144,0.771357787816,0.00260275664175,0.0133262065902,0.0413615535855,0.171351695367
145,0.563008751235,0.000678136756294,0.0121536882269,0.230790993092,0.19336843069
146,0.783428042505,0.00283519631129,0.0121371726943,0.0339144488968,0.167685139593
147,0.548766304809,0.00390862976076,0.0376157944084,0.111744811008,0.297964460013
148,0.192344713638,0.00508228297542,0.0705028821361,0.239800691156,0.492269430094
149,0.491230792734,0.00344346799074,0.0284556980632,0.140782031139,0.336088010074
150,0.0120861327517,0.0159273401463,0.0500973055506,0.00296524578098,0.91892397577
151,0.513425847991,0.00315446861937,0.0380504519605,0.132309490371,0.313059741058
152,0.534938622717,0.00105812117964,0.0271756190061,0.251912579185,0.184915057912
153,0.626303835784,0.00215105849691,0.0251084635897,0.070294835934,0.276141806195
154,0.466038631973,0.00233976959749,0.0290403204092,0.32688801307,0.17569326495
155,0.374041924453,0.00107015785046,0.0764986913962,0.352802355899,0.195586870402
156,0.380115984553,0.00123754892449,0.0858766752179,0.345974212,0.186795579304
157,0.75863074683,0.00341054155184,0.0182031557804,0.0407786229761,0.178976932861
158,0.126235067157,0.017187044859,0.124337822797,0.0434478684448,0.688792196742
159,0.0874897999772,0.0170342677586,0.121520943843,0.00796327381665,0.765991714605
160,0.771711348812,0.00427711488735,0.0113352010838,0.0352561742971,0.177420160919
161,0.440776040605,0.00205703344707,0.0262072396184,0.333023004508,0.197936681821
162,0.467583879029,0.00362503731656,0.0362617152497,0.164980894359,0.327548474045
163,0.0185193943567,0.0123365905205,0.0510903049618,0.00373701466897,0.914316695492
164,0.594690259915,0.00109128464662,0.016984483111,0.189972179931,0.197261792397
165,0.211448914063,0.00514644263448,0.0531177116926,0.190317989432,0.539968942178
166,0.408211778115,0.00217832281255,0.0356006180712,0.375942363757,0.178066917245
167,0.657342420525,0.00482719878045,0.0434564566436,0.0228084427724,0.271565481279
168,0.771279815152,0.00593775391268,0.0141643115396,0.032724927644,0.175893191752
169,0.636604810313,0.00215532627426,0.0189102124264,0.080124898656,0.262204752331
170,0.251154249583,0.0385460935058,0.0715237701129,0.0145463024754,0.624229584322
171,0.0871320228302,0.0211957852497,0.119619451261,0.00883745828597,0.763215282373
172,0.541833101833,0.00182248263444,0.0170635865347,0.239151842469,0.200128986529
173,0.448296241221,0.00151885721492,0.0417050693813,0.340381322852,0.168098509331
174,0.514221806314,0.00656199697655,0.0504187177444,0.136875102328,0.291922376637
175,0.657062206743,0.00222714814323,0.0185632007177,0.0592896190244,0.262857825371
176,0.747813416837,0.00340052620243,0.0111828248881,0.0449382997846,0.192664932288
177,0.328194845206,0.0211203023381,0.0633423930512,0.0135268459403,0.573815613464
178,0.680155578399,0.000793886738407,0.013957971209,0.147694471638,0.157398092016
179,0.480032553401,0.00139666177989,0.0188383928381,0.320266408236,0.179465983745
180,0.0142284112602,0.0310589098895,0.0722446585231,0.00268476012894,0.879783260198
181,0.397395246928,0.00198301270273,0.043979769465,0.375736234792,0.180905736113
182,0.477370620708,0.00141189908962,0.0337793124464,0.310217552756,0.177220615
183,0.511419935903,0.00134154626551,0.0288494277713,0.278011197444,0.180377892617
184,0.380115984553,0.00123754892449,0.0858766752179,0.345974212,0.186795579304
185,0.0298555756946,0.0145824986667,0.113269303929,0.00293941568081,0.839353206029
186,0.166998469056,0.0177018761246,0.0939517474851,0.0686063156241,0.652741591711
187,0.467615577487,0.00107798526136,0.031679967202,0.321833827274,0.177792642775
188,0.0539192023357,0.0144413369894,0.139157203596,0.011557510895,0.780924746184
189,0.42414034976,0.00168032995735,0.0352785457537,0.367177069142,0.171723705387
190,0.75384234977,0.0060944470009,0.0125229212629,0.0359927998736,0.191547482092
191,0.414487723815,0.00170923920147,0.0440939009473,0.372778370501,0.166930765536
192,0.614534270865,0.00209846558294,0.0241705504477,0.0846709514629,0.274525761642
193,0.396555415083,0.00103295997835,0.0696907701776,0.350745621188,0.181975233572
194,0.60493240832,0.00393023545933,0.022946103327,0.0917864209908,0.276404831903
195,0.566755175295,0.00106712828899,0.0176802487403,0.222182215883,0.192315231793
196,0.349430745325,0.00936006533485,0.122330476453,0.0504655288442,0.468413184043
197,0.491100522951,0.00120657240586,0.0288607271159,0.289754136309,0.189078041218
198,0.51228035333,0.00153536523105,0.0304777715687,0.276909981965,0.178796527905
199,0.578764934183,0.00067351274395,0.0116624045344,0.222675039963,0.186224108575
200,0.145957397073,0.00657773341594,0.0827907224556,0.346964636208,0.417709510847
201,0.0457348577078,0.0146581789619,0.139806371079,0.0180789825121,0.781721609739
202,0.390085468335,0.00227422557081,0.0855374817017,0.32196518902,0.200137635373
203,0.521304393204,0.00306163072564,0.0506387541954,0.137364483348,0.287630738527
204,0.244109866337,0.012254339735,0.276552105072,0.07983440222,0.387249286636
205,0.456655231098,0.00139813821452,0.0307069459396,0.336728235891,0.174511448857
206,0.40345294977,0.00183260165962,0.0462833277335,0.374357494418,0.174073626419
207,0.736037761387,0.00252265334798,0.0122744338082,0.039982080205,0.209183071252
208,0.581674461048,0.000931090997025,0.0150680618821,0.214709431671,0.187616954402
209,0.498593205954,0.00308456320534,0.0303636488723,0.132652421646,0.335306160322
210,0.169144356946,0.0136615668186,0.134044372287,0.0703264459537,0.612823257995
211,0.0555695108309,0.0172249655284,0.0676297098576,0.069005822211,0.790569991572
212,0.590536370767,0.00126479948838,0.0137624510386,0.202031092392,0.192405286314
213,0.524378624348,0.00269016409508,0.0432074271284,0.128539223831,0.301184560597
214,0.454213486034,0.00176627657166,0.0390880960016,0.333215152483,0.17171698891
215,0.139881121236,0.00452455694386,0.11429551711,0.399991592149,0.341307212562
216,0.575603734991,0.00348704232817,0.0402434353646,0.120683910645,0.259981876671
217,0.0162537542662,0.0124374745309,0.0461345594163,0.00364807335609,0.921526138431
218,0.459941960487,0.000673212069437,0.063330000156,0.275577948822,0.200476878466
219,0.0497268505959,0.0212672037332,0.145514626007,0.00869544652072,0.774795873143
220,0.131945804406,0.0472807245354,0.0526483540245,0.00843605198426,0.75968906505
221,0.443509319113,0.00201359248768,0.0257162970539,0.330440369666,0.19832042168
222,0.00981669558999,0.017682128872,0.0460533591118,0.00251512496983,0.923932691456
223,0.275413503098,0.0286992045724,0.058316856479,0.0205281129219,0.617042322929
224,0.515021022065,0.00108307585128,0.0262932471782,0.275567538254,0.182035116651
225,0.661517952379,0.000857366245266,0.0141409776347,0.160747978557,0.162735725185
226,0.525085216039,0.00127832358106,0.0236247571389,0.266794079811,0.183217623431
227,0.514243395382,0.0042765611356,0.0440828185677,0.135702376688,0.301694848226
228,0.303620033091,0.00097246715796,0.126276835204,0.414436239235,0.154694425313
229,0.486922194833,0.00357119860671,0.0289149528229,0.144007559472,0.336584094266
230,0.495829808842,0.0024661836714,0.0512153955913,0.1365725251,0.313916086796
231,0.148565207133,0.00924866858471,0.0841040744387,0.2836748783,0.474407171544
232,0.427846959337,0.00234021996185,0.0341961334377,0.353938597863,0.181678089401
233,0.396115560985,0.00182893712793,0.0477088402672,0.391982228286,0.162364433334
234,0.054481391976,0.0171353647689,0.129286991216,0.00977886077846,0.78931739126
235,0.48740240278,0.00398769207766,0.034084378187,0.151434803171,0.323090723784
236,0.763466338257,0.00648641778968,0.0129340047185,0.0393733718594,0.177739867375
237,0.536206698056,0.00175788271173,0.0147679692608,0.250089078199,0.197178371772
238,0.701803014222,0.00634371093478,0.0430133384762,0.0153980494463,0.233441886921
239,0.410967157693,0.00183877733135,0.0387673263819,0.373896242443,0.174530496151
240,0.101483279265,0.0312384135355,0.13979418079,0.00544782108478,0.722036305325
241,0.530839884982,0.00318015745177,0.0162549803305,0.263908587009,0.185816390226
242,0.503114471152,0.00343233577506,0.0399145515118,0.219513670328,0.234024971233
243,0.765765547943,0.00593352556202,0.0121685830403,0.0340151160985,0.182117227356
244,0.394732433369,0.00166120689799,0.038540900961,0.379729368722,0.18533609005
245,0.0486216220582,0.0139733978162,0.135678650016,0.0139867952199,0.78773953489
246,0.480258402152,0.00255785697451,0.0600715370158,0.138817835481,0.318294368376
247,0.0875752959123,0.0352749131904,0.156208072441,0.00393418310457,0.717007535351
248,0.422427608893,0.000832850218062,0.0790421963765,0.319791070984,0.177906273529
249,0.201759644066,0.00555003317902,0.0583027570791,0.217291006471,0.517096559205
250,0.410305607575,0.00171817050254,0.0464785271504,0.367653731096,0.173843963676
251,0.41910099007,0.00150506616702,0.0347386656024,0.364026065106,0.180629213054
252,0.412673940665,0.00129866929618,0.0317283781533,0.376412723583,0.177886288303
253,0.513000172491,0.00169484476092,0.0234171282032,0.282586605151,0.179301249394
254,0.685182586771,0.00874153400239,0.0490694241847,0.0149816111342,0.242024843907
255,0.650402796981,0.00117160127621,0.0141360979561,0.175075074512,0.159214429275
256,0.727460030859,0.00204718833549,0.0157836931478,0.0960507647788,0.158658322879
257,0.0633666224234,0.0185151721653,0.138233797152,0.0103111892323,0.769573219027
258,0.500686895704,0.00128727182757,0.0177631215269,0.293554670906,0.186708040035
259,0.467540215947,0.000876268965234,0.0686893449077,0.285544020624,0.177350149556
260,0.476137330643,0.0020423573243,0.0339811419758,0.314981287658,0.172857882399
261,0.404324451177,0.00234163122256,0.0369647898521,0.377591939336,0.178777188412
262,0.774112710337,0.00377818837985,0.0129452178355,0.0374617342737,0.171702149174
263,0.442895743939,0.00277327256923,0.0321345036748,0.333637923181,0.188558556637
264,0.466920298055,0.0100978213242,0.0372958064838,0.165104627765,0.320581446372
265,0.410419835397,0.00135724513829,0.0396385994938,0.374900182706,0.173684137264
266,0.627259272502,0.00150504437132,0.0293212533747,0.101121396392,0.240793033359
267,0.329707294215,0.00102708417849,0.100814706244,0.38977354964,0.178677365722
268,0.459199259257,0.00335435586693,0.0223022378448,0.328334075501,0.18681007153
269,0.00981669558999,0.0209251578869,0.0474144432336,0.00259819798113,0.919245505308
270,0.415277993611,0.00202391986292,0.167768778688,0.151251924818,0.26367738302
271,0.511660012572,0.00213728728373,0.0212233685945,0.276568408941,0.188410922608
272,0.517944765697,0.00177516044791,0.0245678181415,0.271735541784,0.183976713929
273,0.0137962254484,0.0185849282692,0.0377917469635,0.0028217448292,0.92700535449
274,0.0548157549634,0.01403398624,0.131285694569,0.0127238129562,0.787140751271
275,0.400966604293,0.00176682496772,0.0470201801999,0.387942040823,0.162304349717
276,0.459640214815,0.00136666341898,0.0365066754218,0.323697126579,0.178789319766
277,0.555681887709,0.00120815991109,0.0218725005224,0.227628667385,0.193608784473
278,0.0874114176211,0.0173921278363,0.125415689671,0.0100117844542,0.759768980417
279,0.561467944859,0.00157389142744,0.0191612745002,0.221533230896,0.196263658317
280,0.0885610531192,0.0260282632533,0.142529675865,0.00597439138088,0.736906616381
281,0.0136084262821,0.0228238231782,0.0464799748706,0.00236186306096,0.914725912608
282,0.353891349634,0.011221376046,0.123808861436,0.0608756330568,0.450202779828
283,0.635233979878,0.00441606061046,0.0291826080529,0.0734884192315,0.257678932228
284,0.122033028143,0.0117029626856,0.179796057149,0.121034455441,0.565433496582
285,0.778188203341,0.0021256934106,0.0125871746868,0.032662613025,0.174436315537
286,0.70043479303,0.00263019361524,0.00974995281531,0.0845437723648,0.202641288175
287,0.146787995834,0.00728106821819,0.108138182104,0.344987368327,0.392805385517
288,0.376362366016,0.00169278363099,0.0401402883002,0.404210189748,0.177594372305
289,0.43200861731,0.00197090183257,0.0390087368113,0.342431615488,0.184580128558
290,0.607529708924,0.000981592234259,0.0138544117592,0.186468668079,0.191165619004
291,0.53753005299,0.00180162933943,0.023078877428,0.260608713299,0.176980726943
292,0.447504174804,0.0016176598943,0.025443653614,0.323909099268,0.20152541242
293,0.312318986522,0.0453733727093,0.0869670354475,0.0420326614794,0.513307943842
294,0.530563365588,0.0017303084507,0.0283376984523,0.25965745275,0.179711174759
295,0.0286240040272,0.0132722938853,0.290035076843,0.00858332420957,0.659485301035
296,0.443509319113,0.00201359248768,0.0257162970539,0.330440369666,0.19832042168
297,0.509179055326,0.00224174868973,0.0509490364333,0.141315168029,0.296314991522
298,0.764194980402,0.00270512785325,0.0116263232284,0.0390201262765,0.18245344224
299,0.672475106436,0.000772217115555,0.0134410067922,0.152573470868,0.160738198788
300,0.642527884699,0.00666053039544,0.0443444797758,0.0299788150494,0.27648829008
301,0.109243289507,0.0190795180213,0.277021085829,0.129571103117,0.465085003525
302,0.392830523771,0.00192369663135,0.040704505871,0.386561062456,0.177980211271
303,0.534601575079,0.00118925648998,0.0257319615601,0.256819703754,0.181657503117
304,0.59843015988,0.00279147230016,0.0325113778466,0.107068216018,0.259198773955
305,0.49325490512,0.00284280665155,0.0495576989842,0.139478635458,0.314865953786
306,0.765484908832,0.00285861551552,0.0155477330346,0.0495694125228,0.166539330095
307,0.406524789104,0.00454780952557,0.119627945389,0.139982665169,0.329316790812
308,0.683099876143,0.00143403482436,0.0173601068427,0.058624372916,0.239481609274
309,0.704599370382,0.00272151740091,0.013325123116,0.050580812921,0.22877317618
310,0.470351396629,0.00382718764424,0.0399454524,0.165248977858,0.320626985469
311,0.514327025266,0.003312285354,0.0400496465198,0.134608799468,0.307702243393
312,0.508422494548,0.00187644064948,0.0196043086303,0.265575525541,0.204521230631
313,0.128001148001,0.0131317103915,0.0923250066835,0.0592793178219,0.707262817102
314,0.0162537542662,0.0124374745309,0.0461345594163,0.00364807335609,0.921526138431
315,0.783428042505,0.00283519631129,0.0121371726943,0.0339144488968,0.167685139593
316,0.405926277574,0.00183345089856,0.0427060008169,0.384595673475,0.164938597236
317,0.487561758692,0.00597210984654,0.0429558244088,0.135067743486,0.328442563567
318,0.462279130989,0.00154416693421,0.0354505563976,0.321950370748,0.178775774931
319,0.0907095493648,0.017516811013,0.136778964769,0.0130160858038,0.74197858905
320,0.528968677863,0.00336445735281,0.0443014624065,0.130455399376,0.292910003002
321,0.404324451177,0.00234163122256,0.0369647898521,0.377591939336,0.178777188412
322,0.066774377329,0.0249242575608,0.147555858099,0.00686088783092,0.75388461918
323,0.329068943039,0.0197168280054,0.0540552406598,0.0169358790752,0.580223109221
324,0.584883893493,0.00098944747003,0.0148853981938,0.201476957616,0.197764303227
325,0.453117420045,0.00199507151666,0.0200671066538,0.327360938767,0.197459463017
326,0.614623772503,0.00272402350596,0.0225591769994,0.0790987435107,0.280994283481
327,0.115239293168,0.0257752471469,0.147783216986,0.0137518115087,0.69745043119
328,0.532288320237,0.00126208922211,0.0302457208837,0.265955105255,0.170248764403
329,0.555773233559,0.00375851606095,0.0132405684908,0.250872750216,0.176354931673
330,0.634424351158,0.000860533146331,0.01352940846,0.179020118319,0.172165588917
331,0.0115835982033,0.0216379585955,0.0434012149826,0.00196561442563,0.921411613793
332,0.525695558678,0.00566166369126,0.0459656014418,0.096131917643,0.326545258546
333,0.715681970984,0.00466505413259,0.0425687947932,0.0167276883887,0.220356491701
334,0.521345241733,0.00549628473397,0.0344761532705,0.114815900039,0.323866420223
335,0.495742691429,0.00265172360891,0.0444133437758,0.143941500936,0.31325074025
336,0.60886616479,0.00116823624882,0.0131492926376,0.182278225479,0.194538080845
337,0.0107877138574,0.020546704936,0.0648859959,0.00225355061366,0.901526034693
338,0.116489050657,0.00227792540431,0.112793350054,0.412468202834,0.355971471051
339,0.679631553262,0.000855067281496,0.011965935612,0.139790179736,0.167757264109
340,0.068441520403,0.0182934811223,0.115753611431,0.00924097997098,0.788270407072
341,0.243161408151,0.0418711989595,0.0701659838422,0.0189113742991,0.625890034748
342,0.0816741823001,0.0161976669432,0.125392685901,0.010588192649,0.766147272207
343,0.329068943039,0.0197168280054,0.0540552406598,0.0169358790752,0.580223109221
344,0.110996337665,0.00258000469625,0.182525732865,0.353399931946,0.350497992827
345,0.627215224378,0.00231720792609,0.0184279099214,0.0687594750098,0.283280182764
346,0.0463278645565,0.0182676292884,0.145951639949,0.0119500734305,0.777502792775
347,0.699221823873,0.00505549531287,0.0347669240862,0.0625276030319,0.198428153696
348,0.0913001424901,0.0302236629176,0.147432806028,0.0058056894763,0.725237699088
349,0.763900633875,0.00480730354864,0.0130924912136,0.0374523978467,0.180747173516
350,0.394329268504,0.00234383154691,0.0392373175747,0.384122780825,0.179966801549
351,0.425398293324,0.000953502384888,0.0773199923982,0.318091850705,0.178236361188
352,0.0128421815152,0.0130481244107,0.0400309045946,0.00243145460705,0.931647334872
353,0.750327751796,0.00288625760464,0.0108416762725,0.0373184581652,0.198625856161
354,0.623051310609,0.0046631015526,0.031406480184,0.0783869697405,0.262492137914
355,0.555378742812,0.00259092576789,0.0465856099686,0.126753756055,0.268690965397
